timestamp,open,high,low,close,volume_btc,volume_ccy,weighted_price,ts
1658894220,21066.0,21071.4,21066.0,21067.8,0.07816795,1646.84936689,21068.089503306663,2022-07-27 03:57:00
1658894280,21068.0,21070.9,21068.0,21069.0,0.19199218,4045.27418609,21069.994549205076,2022-07-27 03:58:00
1658894340,21069.0,21076.3,21069.0,21074.4,0.06454797,1360.244767757,21073.39344300061,2022-07-27 03:59:00
1658894400,21075.6,21079.3,21070.8,21071.0,0.30848156,6500.152336109,21071.44536000466,2022-07-27 04:00:00
1658894460,21071.0,21083.9,21070.0,21083.9,0.13403922,2825.523619292,21079.827376584257,2022-07-27 04:01:00
1658894520,21083.9,21083.9,21079.2,21079.3,0.05328919,1123.362001758,21080.4855873771,2022-07-27 04:02:00
1658894580,21078.4,21078.4,21070.0,21070.0,0.01386003,292.089892038,21074.26116956457,2022-07-27 04:03:00
1658894640,21070.1,21070.1,21070.0,21070.1,0.23962443,5048.892032956,21070.02208813183,2022-07-27 04:04:00
1658894700,21070.1,21072.8,21070.0,21071.5,0.37750255,7954.400738197,21071.11789893075,2022-07-27 04:05:00
1658894760,21073.6,21073.6,21071.4,21071.5,0.01789689,377.131911104,21072.483046160534,2022-07-27 04:06:00
1658894820,21071.5,21071.5,21071.5,21071.5,0.14182858,2988.54092347,21071.5,2022-07-27 04:07:00
1658894880,21071.5,21082.1,21071.5,21081.9,0.0019982,42.120831895,21079.38739615654,2022-07-27 04:08:00
1658894940,21083.6,21083.6,21082.5,21082.8,0.25061165,5283.580668193,21082.741637082712,2022-07-27 04:09:00
1658895000,21082.9,21082.9,21079.7,21082.7,1.00944895,21280.767752797,21081.569060819766,2022-07-27 04:10:00
1658895060,21082.9,21082.9,21082.8,21082.9,0.08116906,1711.277965074,21082.885092842025,2022-07-27 04:11:00
1658895120,21082.9,21082.9,21082.9,21082.9,0.12188015,2569.587014435,21082.9,2022-07-27 04:12:00
1658895180,21082.9,21082.9,21082.8,21082.8,0.02980433,628.361088237,21082.87917349593,2022-07-27 04:13:00
1658895240,21082.8,21095.9,21082.8,21095.9,0.53442674,11267.624848364,21083.57236833621,2022-07-27 04:14:00
1658895300,21096.0,21100.0,21096.0,21099.8,0.29080876,6135.999973164,21099.776957076534,2022-07-27 04:15:00
1658895360,21099.9,21099.9,21091.8,21091.8,0.06268284,1322.510939398,21098.452772688666,2022-07-27 04:16:00
1658895420,21091.8,21093.0,21089.9,21091.0,0.12443129,2624.565100406,21092.484859764772,2022-07-27 04:17:00
1658895480,21091.9,21092.9,21090.2,21092.9,0.60813581,12826.694750001,21091.826100490613,2022-07-27 04:18:00
1658895540,21090.4,21090.4,21089.0,21089.0,0.03341119,704.625365952,21089.50222820558,2022-07-27 04:19:00
1658895600,21089.8,21103.8,21089.8,21102.0,0.31321173,6607.547456893,21096.104724088716,2022-07-27 04:20:00
1658895660,21104.0,21118.3,21103.9,21112.6,0.74196468,15661.355166009,21107.952424378207,2022-07-27 04:21:00
1658895720,21115.0,21117.3,21111.4,21117.3,0.33259651,7022.541095467,21114.29580384653,2022-07-27 04:22:00
1658895780,21115.1,21119.0,21112.2,21118.9,0.24244706,5119.438382877,21115.695867283357,2022-07-27 04:23:00
1658895840,21118.5,21119.7,21101.1,21103.6,0.53241495,11240.2496689,21111.82202697351,2022-07-27 04:24:00
1658895900,21105.0,21109.4,21103.4,21105.7,0.26951049,5688.3930013,21106.38810867807,2022-07-27 04:25:00
1658895960,21105.6,21113.4,21105.6,21111.5,0.31683176,6688.30619747,21109.961316599067,2022-07-27 04:26:00
1658896020,21113.0,21113.4,21112.7,21113.2,0.32866843,6939.278983126,21113.311622676996,2022-07-27 04:27:00
1658896080,21113.4,21113.4,21111.4,21112.7,1.00832312,21288.078897965,21112.35820712412,2022-07-27 04:28:00
1658896140,21113.3,21113.4,21113.3,21113.3,0.4648959,9815.49344899,21113.314720542814,2022-07-27 04:29:00
1658896200,21113.4,21113.4,21111.2,21112.6,1.205115,25443.099853051,21112.590792622283,2022-07-27 04:30:00
1658896260,21113.3,21113.4,21107.1,21108.8,0.21947057,4633.301005336,21111.263370464658,2022-07-27 04:31:00
1658896320,21111.4,21118.9,21106.8,21118.9,1.56758406,33093.47455411,21111.13234598086,2022-07-27 04:32:00
1658896380,21119.0,21127.0,21119.0,21126.2,0.40710599,8599.393475416,21123.23003504812,2022-07-27 04:33:00
1658896440,21126.3,21126.3,21097.3,21097.3,1.23776763,26122.631710583,21104.63311323063,2022-07-27 04:34:00
1658896500,21093.6,21093.6,21077.8,21082.0,1.29503852,27301.147481926,21081.340099386387,2022-07-27 04:35:00
1658896560,21082.0,21094.3,21082.0,21092.4,1.22429789,25821.515944585,21090.876783741744,2022-07-27 04:36:00
1658896620,21094.8,21106.1,21093.8,21106.1,1.23908632,26150.469620942,21104.639119042167,2022-07-27 04:37:00
1658896680,21106.2,21127.0,21106.2,21124.9,0.24611195,5198.562560785,21122.755562194357,2022-07-27 04:38:00
1658896740,21127.0,21130.5,21097.2,21099.0,1.63926943,34620.667976353,21119.571525440453,2022-07-27 04:39:00
1658896800,21099.0,21114.2,21099.0,21113.3,0.24769597,5228.807972387,21109.782175248954,2022-07-27 04:40:00
1658896860,21113.5,21113.5,21105.1,21109.4,0.43188368,9117.605476846,21111.252633685996,2022-07-27 04:41:00
1658896920,21110.6,21121.4,21109.2,21117.2,0.22880986,4831.474052363,21115.672429339367,2022-07-27 04:42:00
1658896980,21118.6,21121.3,21110.9,21110.9,0.20277903,4282.050434983,21116.830645570204,2022-07-27 04:43:00
1658897040,21119.8,21123.6,21109.7,21109.7,0.22600265,4772.616006982,21117.52232543291,2022-07-27 04:44:00
1658897100,21115.6,21119.2,21112.3,21114.6,0.22185252,4684.336265877,21114.640779726098,2022-07-27 04:45:00
1658897160,21114.8,21118.7,21114.1,21115.2,0.17328078,3658.892741994,21115.398614860806,2022-07-27 04:46:00
1658897220,21117.9,21118.0,21099.8,21117.9,0.41122999,8680.437942354,21108.474949392676,2022-07-27 04:47:00
1658897280,21118.0,21124.6,21117.2,21117.2,0.200019,4224.386692889,21119.92707137322,2022-07-27 04:48:00
1658897340,21118.6,21131.0,21100.6,21106.6,0.29933802,6319.905784544,21112.940429498398,2022-07-27 04:49:00
1658897400,21108.0,21108.6,21098.0,21098.0,4.21224248,88879.935502685,21100.384397311573,2022-07-27 04:50:00
1658897460,21099.2,21099.9,21098.8,21098.8,0.17895524,3775.76296072,21098.923734895943,2022-07-27 04:51:00
1658897520,21098.9,21101.6,21096.8,21101.6,0.25180003,5312.716950383,21098.952809429768,2022-07-27 04:52:00
1658897580,21105.5,21105.5,21095.0,21098.2,0.17033632,3593.694920043,21097.64329793552,2022-07-27 04:53:00
1658897640,21098.2,21100.4,21089.8,21096.6,0.15244565,3216.027679492,21096.224651159282,2022-07-27 04:54:00
1658897700,21123.0,21124.1,21119.1,21122.1,0.03479828,734.943466975,21120.109010416607,2022-07-27 04:55:00
1658897760,21121.6,21124.8,21121.6,21123.3,0.5049581,10666.223496949,21122.98722794822,2022-07-27 04:56:00
1658897820,21125.2,21129.0,21116.6,21116.6,0.56748214,11987.436657558,21123.90119900161,2022-07-27 04:57:00
1658897880,21112.8,21115.8,21106.7,21114.6,2.50302835,52840.612995321,21110.672995502027,2022-07-27 04:58:00
1658897940,21123.3,21123.3,21119.7,21119.7,0.51160337,10804.949435766,21119.77768200784,2022-07-27 04:59:00
1658898000,21112.3,21123.3,21111.7,21112.9,27.77337542,586535.690659427,21118.6318475735,2022-07-27 05:00:00
1658898060,21114.8,21114.8,21111.2,21111.2,0.0002,4.2226,21113.0,2022-07-27 05:01:00
1658898120,21111.2,21111.2,21111.2,21111.2,0.00481618,101.675339216,21111.2,2022-07-27 05:02:00
1658898180,21111.2,21111.2,21111.2,21111.2,0.01366819,288.551892728,21111.2,2022-07-27 05:03:00
1658898240,21111.2,21122.5,21111.2,21112.9,3.10049376,65473.31671705,21117.06127641102,2022-07-27 05:04:00
1658898300,21120.3,21120.4,21111.2,21111.2,0.01918473,405.15375481,21118.55391292971,2022-07-27 05:05:00
1658898360,21111.2,21113.7,21111.2,21113.7,0.12361324,2609.888082288,21113.337715992235,2022-07-27 05:06:00
1658898420,21120.3,21126.9,21115.7,21122.1,8.14187876,171984.198413512,21123.404497061314,2022-07-27 05:07:00
1658898480,21119.6,21119.9,21113.1,21116.6,0.01790415,378.07575588,21116.6548470606,2022-07-27 05:08:00
1658898540,21115.8,21117.0,21115.7,21117.0,0.13861844,2927.045990289,21115.848586154916,2022-07-27 05:09:00
1658898600,21117.0,21117.0,21116.9,21116.9,0.01029794,217.461588389,21116.99897154188,2022-07-27 05:10:00
1658898660,21116.9,21144.0,21115.8,21144.0,6.30686096,133224.356952023,21123.718724254704,2022-07-27 05:11:00
1658898720,21146.9,21156.0,21143.7,21155.9,5.04237468,106624.589906273,21145.70944701654,2022-07-27 05:12:00
1658898780,21155.9,21168.0,21155.8,21168.0,0.28312515,5990.29628132,21157.76815065705,2022-07-27 05:13:00
1658898840,21168.0,21171.3,21164.9,21164.9,3.67397968,77766.517150142,21166.833767066997,2022-07-27 05:14:00
1658898900,21164.2,21165.0,21164.2,21164.9,3.59214093,76027.344333764,21164.911348220405,2022-07-27 05:15:00
1658898960,21165.0,21185.9,21165.0,21185.7,6.89350601,145946.897801123,21171.650186335733,2022-07-27 05:16:00
1658899020,21180.8,21186.0,21174.0,21177.6,3.93046846,83250.598840163,21180.833706566114,2022-07-27 05:17:00
1658899080,21180.3,21196.9,21180.3,21196.9,0.04457147,944.538530479,21191.549896806187,2022-07-27 05:18:00
1658899140,21196.4,21198.0,21191.7,21195.2,3.07418466,65157.356496988,21195.004107849527,2022-07-27 05:19:00
1658899200,21196.4,21200.1,21196.4,21200.1,6.90990743,146482.9220152,21198.97024658115,2022-07-27 05:20:00
1658899260,21200.1,21216.4,21200.1,21202.1,32.58711507,691218.057851578,21211.391568930867,2022-07-27 05:21:00
1658899320,21211.5,21211.5,21211.3,21211.4,0.08493214,1801.522594396,21211.31758125958,2022-07-27 05:22:00
1658899380,21211.4,21211.4,21202.8,21202.8,1.0301094,21841.569608218,21203.155323325853,2022-07-27 05:23:00
1658899440,21211.3,21217.0,21211.3,21217.0,0.04401043,933.708829572,21215.62614980131,2022-07-27 05:24:00
1658899500,21215.9,21215.9,21203.0,21207.8,0.03192564,677.037060009,21206.687164579944,2022-07-27 05:25:00
1658899560,21205.3,21209.0,21201.5,21201.5,0.15578217,3303.406874811,21205.295027094566,2022-07-27 05:26:00
1658899620,21201.6,21208.6,21201.6,21208.6,0.04055312,859.904597739,21204.400493451554,2022-07-27 05:27:00
1658899680,21212.7,21212.8,21209.4,21209.4,0.03700072,784.782313042,21209.92005133954,2022-07-27 05:28:00
1658899740,21209.5,21209.5,21204.7,21204.7,1.36147243,28874.75511822,21208.47582511825,2022-07-27 05:29:00
1658899800,21204.6,21206.3,21204.6,21204.9,0.24344205,5162.145185988,21204.821377358596,2022-07-27 05:30:00
1658899860,21208.2,21229.1,21208.2,21229.1,0.21516283,4566.801566269,21224.862892298825,2022-07-27 05:31:00
1658899920,21229.2,21235.7,21214.9,21225.7,0.27733496,5886.670661959,21225.851446781176,2022-07-27 05:32:00
1658899980,21231.1,21231.1,21231.0,21231.1,0.02602573,552.553736065,21231.05619189164,2022-07-27 05:33:00
1658900040,21232.5,21232.6,21232.5,21232.6,0.00679107,144.191403775,21232.501472522003,2022-07-27 05:34:00
1658900100,21231.0,21231.0,21230.0,21230.1,0.00790242,167.774698902,21230.800046314926,2022-07-27 05:35:00
1658900160,21232.1,21250.0,21230.4,21250.0,70.07258867,1488350.848343051,21240.129365739485,2022-07-27 05:36:00
1658900220,21234.3,21235.4,21233.6,21235.3,0.44970357,9549.156057776,21234.33455904297,2022-07-27 05:37:00
1658900280,21235.4,21235.4,21231.5,21231.6,0.17576427,3732.327579994,21234.848129224443,2022-07-27 05:38:00
1658900340,21247.3,21247.3,21235.1,21235.4,0.11135835,2364.724009211,21235.264434243145,2022-07-27 05:39:00
1658900400,21235.4,21235.4,21235.1,21235.2,0.37138846,7886.514132644,21235.21590478067,2022-07-27 05:40:00
1658900460,21235.2,21235.2,21235.2,21235.2,0.0001,2.12352,21235.2,2022-07-27 05:41:00
1658900520,21235.2,21242.1,21235.2,21242.1,0.31063949,6596.848560513,21236.34879941697,2022-07-27 05:42:00
1658900580,21245.0,21246.9,21245.0,21246.9,0.01063876,226.029863955,21245.88429055642,2022-07-27 05:43:00
1658900640,21247.0,21247.0,21244.9,21245.0,14.99326906,318532.013174719,21245.00080002693,2022-07-27 05:44:00
1658900700,21244.9,21245.0,21235.2,21235.2,1.5774337,33510.66630165,21243.787489547103,2022-07-27 05:45:00
1658900760,21235.2,21235.2,21235.1,21235.2,0.0025376,53.886405265,21235.18492473203,2022-07-27 05:46:00
1658900820,21244.9,21269.4,21244.9,21268.9,0.0635679,1351.225460133,21256.41180742167,2022-07-27 05:47:00
1658900880,21266.7,21266.7,21254.8,21254.8,0.05502753,1170.200192911,21265.72268300976,2022-07-27 05:48:00
1658900940,21254.9,21256.0,21254.9,21256.0,0.01400944,297.769514986,21254.919182065805,2022-07-27 05:49:00
1658901000,21256.0,21259.0,21254.8,21254.9,0.02367559,503.288333384,21257.689180459707,2022-07-27 05:50:00
1658901060,21255.0,21259.0,21255.0,21258.9,0.01719451,365.516985911,21257.77273740281,2022-07-27 05:51:00
1658901120,21259.0,21259.7,21258.9,21259.7,2.94745594,62661.55953533,21259.540705918065,2022-07-27 05:52:00
1658901180,21259.4,21259.5,21259.4,21259.5,0.02660159,565.533852446,21259.40037591738,2022-07-27 05:53:00
1658901240,21259.0,21259.5,21259.0,21259.5,0.00908326,193.103248785,21259.244895004656,2022-07-27 05:54:00
1658901300,21259.5,21259.5,21258.9,21258.9,0.06663711,1416.662415003,21259.361562993952,2022-07-27 05:55:00
1658901360,21256.7,21262.0,21256.6,21262.0,0.03667717,779.67127987,21257.67282126729,2022-07-27 05:56:00
1658901420,21266.8,21282.2,21266.7,21266.7,1.09330107,23263.087048122,21277.841654469434,2022-07-27 05:57:00
1658901480,21261.9,21262.0,21255.3,21255.3,4.08101943,86765.711675104,21260.79357458585,2022-07-27 05:58:00
1658901540,21255.2,21256.2,21253.8,21255.3,2.42871125,51621.130045161,21254.535731722328,2022-07-27 05:59:00
1658901600,21255.3,21255.8,21255.2,21255.8,0.46543312,9893.050030052,21255.57809476902,2022-07-27 06:00:00
1658901660,21263.3,21263.3,21261.1,21261.1,0.00774257,164.624401359,21262.24255757455,2022-07-27 06:01:00
1658901720,21263.3,21263.3,21261.0,21261.1,0.86983049,18495.051772456,21262.823027111866,2022-07-27 06:02:00
1658901780,21261.1,21270.2,21261.1,21268.4,1.55363202,33041.098309185,21267.003951930008,2022-07-27 06:03:00
1658901840,21267.7,21267.7,21263.1,21263.1,0.09391397,1997.312464335,21267.469199044615,2022-07-27 06:04:00
1658901900,21261.1,21261.1,21261.0,21261.1,0.00724689,154.07654251,21261.057158312047,2022-07-27 06:05:00
1658901960,21261.0,21261.1,21239.6,21239.6,1.5978693,33967.679964344,21258.109135924948,2022-07-27 06:06:00
1658902020,21239.6,21244.3,21239.6,21239.6,4.50057935,95593.04466397,21240.164261067857,2022-07-27 06:07:00
1658902080,21239.5,21239.6,21222.6,21222.6,1.79317493,38079.207619245,21235.634617780986,2022-07-27 06:08:00
1658902140,21222.7,21234.1,21222.7,21232.0,7.60729564,161506.157390077,21230.429975780065,2022-07-27 06:09:00
1658902200,21226.1,21230.4,21223.9,21223.9,0.99170703,21050.920228932,21226.954727680008,2022-07-27 06:10:00
1658902260,21223.9,21224.0,21223.9,21224.0,0.006806,144.4498734,21223.901469291803,2022-07-27 06:11:00
1658902320,21224.0,21224.0,21222.6,21222.6,0.02907191,616.988022135,21222.823754442,2022-07-27 06:12:00
1658902380,21222.6,21230.4,21220.5,21230.4,1.1880928,25215.075120438,21223.15287192886,2022-07-27 06:13:00
1658902440,21230.4,21230.4,21230.3,21230.3,2.20460891,46804.728366598,21230.3997113928,2022-07-27 06:14:00
1658902500,21230.3,21230.3,21219.0,21219.1,1.84108448,39072.640052817,21222.622034604843,2022-07-27 06:15:00
1658902560,21219.0,21219.0,21211.9,21211.9,1.23985208,26302.652686073,21214.347348655494,2022-07-27 06:16:00
1658902620,21211.9,21214.4,21211.9,21214.4,0.49274211,10452.000089576,21211.907562712673,2022-07-27 06:17:00
1658902680,21212.3,21212.4,21211.8,21211.8,0.15928177,3378.716082185,21212.195734546396,2022-07-27 06:18:00
1658902740,21211.9,21220.5,21211.9,21220.5,0.28867999,6125.597246388,21219.334413819262,2022-07-27 06:19:00
1658902800,21219.6,21219.6,21219.6,21219.6,0.01263671,268.145931516,21219.6,2022-07-27 06:20:00
1658902860,21219.6,21219.6,21219.6,21219.6,0.05516691,1170.619763436,21219.6,2022-07-27 06:21:00
1658902920,21219.6,21219.6,21219.5,21219.5,0.00460935,97.808548051,21219.596700402442,2022-07-27 06:22:00
1658902980,21219.6,21219.6,21219.6,21219.6,0.10821034,2296.180130664,21219.6,2022-07-27 06:23:00
1658903040,21219.6,21219.6,21219.5,21219.5,1.05504302,22387.490849294,21219.50520017089,2022-07-27 06:24:00
1658903100,21219.5,21219.5,21211.0,21211.1,8.09988185,171811.024505113,21211.54699375189,2022-07-27 06:25:00
1658903160,21211.1,21211.1,21211.1,21211.1,0.00887161,188.176606871,21211.1,2022-07-27 06:26:00
1658903220,21211.1,21211.1,21211.0,21211.1,3.052,64735.9772,21211.001703800786,2022-07-27 06:27:00
1658903280,21211.1,21211.1,21200.0,21200.0,3.8715172,82092.096774179,21204.11521720193,2022-07-27 06:28:00
1658903340,21200.3,21204.1,21197.6,21204.1,1.01736663,21567.139019773,21198.984106420907,2022-07-27 06:29:00
1658903400,21204.9,21204.9,21200.6,21200.7,0.17144877,3635.381470625,21203.89356322008,2022-07-27 06:30:00
1658903460,21200.6,21200.7,21200.6,21200.7,0.2461681,5218.91290767,21200.60603981588,2022-07-27 06:31:00
1658903520,21200.7,21200.7,21200.6,21200.7,0.02294397,486.426354779,21200.61849710403,2022-07-27 06:32:00
1658903580,21200.7,21211.3,21200.6,21211.2,1.10392148,23414.449069406,21210.248639609767,2022-07-27 06:33:00
1658903640,21210.9,21211.1,21208.8,21209.4,2.21437012,46967.677842086,21210.40083492727,2022-07-27 06:34:00
1658903700,21209.5,21209.5,21209.4,21209.4,1.20675702,25594.592442627,21209.400085053578,2022-07-27 06:35:00
1658903760,21209.0,21209.4,21208.7,21209.4,0.03625183,768.878667794,21209.375300336564,2022-07-27 06:36:00
1658903820,21209.4,21210.6,21209.4,21210.6,3.96450598,84087.376212419,21210.051551598113,2022-07-27 06:37:00
1658903880,21210.6,21210.6,21210.1,21210.1,2.60076012,55162.541628087,21210.161292417462,2022-07-27 06:38:00
1658903940,21210.1,21210.1,21168.7,21168.7,6.54560412,138751.913697599,21197.72463379576,2022-07-27 06:39:00
1658904000,21182.5,21189.7,21182.5,21189.7,0.1693938,3588.32528717,21183.33308049055,2022-07-27 06:40:00
1658904060,21189.6,21189.7,21189.6,21189.7,0.02762893,585.446738021,21189.627612108034,2022-07-27 06:41:00
1658904120,21189.7,21195.6,21189.7,21191.7,0.01072555,227.286468265,21191.124768892972,2022-07-27 06:42:00
1658904180,21195.8,21195.9,21189.7,21189.7,0.03664714,776.763820958,21195.75554758161,2022-07-27 06:43:00
1658904240,21192.7,21204.1,21192.7,21204.1,0.05544218,1175.202619129,21196.90494004745,2022-07-27 06:44:00
1658904300,21206.5,21206.5,21203.3,21203.3,0.01756272,372.442960476,21206.45096408757,2022-07-27 06:45:00
1658904360,21202.5,21205.1,21202.5,21205.1,0.00442834,93.89721385,21203.704740376754,2022-07-27 06:46:00
1658904420,21205.1,21205.1,21205.1,21205.1,0.13360863,2833.184360013,21205.1,2022-07-27 06:47:00
1658904480,21205.1,21205.1,21205.1,21205.1,0.00212858,45.136751758,21205.1,2022-07-27 06:48:00
1658904540,21205.1,21205.1,21205.1,21205.1,0.07431645,1575.887753895,21205.1,2022-07-27 06:49:00
1658904600,21205.0,21205.1,21205.0,21205.0,0.43661724,9258.468734983,21205.000368247027,2022-07-27 06:50:00
1658904660,21205.1,21205.1,21205.1,21205.1,0.12002736,2545.192171536,21205.1,2022-07-27 06:51:00
1658904720,21205.1,21205.1,21205.1,21205.1,0.0704907,1494.76234257,21205.1,2022-07-27 06:52:00
1658904780,21205.1,21205.1,21205.1,21205.1,0.0001,2.12051,21205.1,2022-07-27 06:53:00
1658904840,21205.1,21205.1,21205.0,21205.1,0.01948265,413.130605675,21205.05196546671,2022-07-27 06:54:00
1658904900,21205.1,21211.0,21205.1,21211.0,0.30888312,6550.089593004,21205.722064073943,2022-07-27 06:55:00
1658904960,21211.3,21211.3,21211.3,21211.3,0.065596,1391.3764348,21211.3,2022-07-27 06:56:00
1658905020,21211.3,21211.3,21211.3,21211.3,0.09130666,1936.732957258,21211.3,2022-07-27 06:57:00
1658905080,21211.3,21216.0,21211.3,21216.0,0.16320675,3461.842654797,21211.393859610587,2022-07-27 06:58:00
1658905140,21216.0,21270.5,21216.0,21266.8,5.4931635,116711.407535053,21246.66552070642,2022-07-27 06:59:00
1658905200,21266.8,21268.8,21266.8,21268.8,0.10060023,2139.447280987,21266.822958426637,2022-07-27 07:00:00
1658905260,21270.9,21390.0,21270.9,21366.8,18.02458041,384612.175936632,21338.20411837437,2022-07-27 07:01:00
1658905320,21375.0,21420.0,21375.0,21387.0,21.20192122,453787.171807818,21403.11564688561,2022-07-27 07:02:00
1658905380,21387.0,21387.0,21363.5,21364.6,0.31063576,6637.152318654,21366.34983253055,2022-07-27 07:03:00
1658905440,21360.0,21363.7,21346.0,21347.4,4.21961526,90116.949547919,21356.674482194143,2022-07-27 07:04:00
1658905500,21347.4,21412.6,21347.4,21370.3,100.13102425,2142267.271769329,21394.64055037197,2022-07-27 07:05:00
1658905560,21368.5,21414.4,21362.5,21406.5,3.4624262,74079.304165031,21395.20090421884,2022-07-27 07:06:00
1658905620,21408.7,21415.8,21389.1,21392.5,0.07633357,1634.018597705,21406.290806325447,2022-07-27 07:07:00
1658905680,21391.3,21405.4,21390.6,21405.4,0.03233815,692.201722191,21405.11198664735,2022-07-27 07:08:00
1658905740,21403.6,21420.0,21403.6,21420.0,0.69578615,14902.623432898,21418.396202479744,2022-07-27 07:09:00
1658905800,21419.9,21420.0,21395.8,21395.8,7.01997332,150238.888664826,21401.632430253452,2022-07-27 07:10:00
1658905860,21402.8,21412.3,21395.4,21411.6,7.43454406,159139.403664278,21405.401915699724,2022-07-27 07:11:00
1658905920,21410.0,21411.2,21394.2,21394.3,0.66941105,14322.108430038,21395.088160014686,2022-07-27 07:12:00
1658905980,21394.2,21394.3,21379.6,21383.6,5.49467206,117527.68371334,21389.39001818063,2022-07-27 07:13:00
1658906040,21387.5,21391.7,21374.7,21374.7,3.11165059,66552.743935724,21388.244602272003,2022-07-27 07:14:00
1658906100,21377.7,21395.8,21376.3,21395.8,0.90377349,19321.899079346,21379.139013411426,2022-07-27 07:15:00
1658906160,21393.2,21398.0,21393.2,21398.0,0.00607595,129.997892418,21395.484231766226,2022-07-27 07:16:00
1658906220,21399.9,21399.9,21399.4,21399.5,2.60877629,55827.546438371,21399.897972229348,2022-07-27 07:17:00
1658906280,21400.0,21404.3,21385.2,21393.7,48.10244309,1028958.539536975,21390.982940550162,2022-07-27 07:18:00
1658906340,21400.9,21403.4,21396.6,21401.9,3.45380422,73915.291816673,21401.12383575494,2022-07-27 07:19:00
1658906400,21393.1,21455.0,21392.9,21440.3,10.59582654,227068.842600676,21430.02641119831,2022-07-27 07:20:00
1658906460,21430.4,21437.1,21421.1,21421.1,0.02409802,516.393185196,21428.86366581155,2022-07-27 07:21:00
1658906520,21421.2,21421.2,21405.4,21405.4,0.81683001,17491.069905816,21413.353686424914,2022-07-27 07:22:00
1658906580,21404.9,21413.8,21381.6,21381.6,0.78718019,16841.997054836,21395.35174892549,2022-07-27 07:23:00
1658906640,21373.6,21373.6,21367.2,21370.1,0.1058322,2261.365459624,21367.461506271247,2022-07-27 07:24:00
1658906700,21366.7,21366.7,21358.1,21364.0,0.5262418,11242.045307777,21362.889279751245,2022-07-27 07:25:00
1658906760,21364.0,21364.0,21364.0,21364.0,0.06006164,1283.15687696,21364.0,2022-07-27 07:26:00
1658906820,21364.0,21364.1,21363.9,21363.9,0.09083224,1940.536452236,21363.96121284689,2022-07-27 07:27:00
1658906880,21364.0,21364.1,21364.0,21364.0,0.49301177,10532.708865286,21364.01097540937,2022-07-27 07:28:00
1658906940,21364.0,21368.5,21363.9,21368.5,0.02786053,595.210046867,21363.916869743683,2022-07-27 07:29:00
1658907000,21367.0,21373.7,21367.0,21369.6,6.87495051,146908.228664731,21368.623446968057,2022-07-27 07:30:00
1658907060,21369.6,21374.5,21369.6,21374.5,2.04308399,43659.945583928,21369.62836458231,2022-07-27 07:31:00
1658907120,21379.2,21383.6,21377.0,21379.2,0.60151525,12859.911827366,21379.195003561425,2022-07-27 07:32:00
1658907180,21379.2,21380.1,21379.2,21379.3,1.18493945,25333.236574516,21379.35113436893,2022-07-27 07:33:00
1658907240,21379.3,21379.3,21377.9,21377.9,1.22521009,26193.69320831,21378.940168791785,2022-07-27 07:34:00
1658907300,21370.0,21370.0,21357.7,21357.7,0.257567,5501.580539568,21359.803622234216,2022-07-27 07:35:00
1658907360,21357.8,21368.0,21357.7,21368.0,0.17139278,3660.618206332,21358.065411693537,2022-07-27 07:36:00
1658907420,21370.1,21370.1,21363.2,21363.2,0.04902698,1047.536148211,21366.524069216583,2022-07-27 07:37:00
1658907480,21363.1,21363.5,21357.7,21362.0,0.1504963,3214.928392995,21362.175634849496,2022-07-27 07:38:00
1658907540,21362.0,21376.8,21362.0,21375.1,0.09071067,1938.873518752,21374.26080914186,2022-07-27 07:39:00
1658907600,21376.6,21376.6,21376.6,21376.6,1.3063225,27924.7335535,21376.6,2022-07-27 07:40:00
1658907660,21376.6,21376.6,21376.5,21376.6,4.27666255,91420.50410133,21376.599867887635,2022-07-27 07:41:00
1658907720,21376.5,21376.5,21357.7,21357.8,0.23756166,5074.519312344,21360.851377886484,2022-07-27 07:42:00
1658907780,21357.8,21361.1,21357.8,21361.1,0.00387802,82.826305556,21357.885094971145,2022-07-27 07:43:00
1658907840,21360.8,21360.8,21360.8,21360.8,0.00012158,2.597046064,21360.8,2022-07-27 07:44:00
1658907900,21360.9,21361.1,21357.7,21357.8,1.50515469,32150.674778983,21360.379097634806,2022-07-27 07:45:00
1658907960,21357.7,21357.8,21357.7,21357.8,0.092284,1970.983166543,21357.79947274717,2022-07-27 07:46:00
1658908020,21357.8,21357.9,21357.8,21357.9,0.01811486,386.895356908,21357.89936593493,2022-07-27 07:47:00
1658908080,21358.8,21384.3,21358.8,21384.3,1.04571054,22349.967499084,21372.996296933183,2022-07-27 07:48:00
1658908140,21377.0,21377.0,21377.0,21377.0,0.00276261,59.05631397,21377.0,2022-07-27 07:49:00
1658908200,21376.0,21376.0,21363.4,21368.5,2.73282184,58382.374358838,21363.40302331527,2022-07-27 07:50:00
1658908260,21370.0,21370.0,21357.6,21365.6,2.10150855,44887.950217083,21359.87037363374,2022-07-27 07:51:00
1658908320,1.7e+308,1.7e+308,1.7e+308,1.7e+308,1.7e+308,1.7e+308,1.7e+308,2022-07-27 07:52:00
1658908380,21357.1,21357.1,21347.0,21347.0,0.61856493,13205.136980668,21348.020782018793,2022-07-27 07:53:00
1658908440,21339.8,21339.8,21337.0,21337.1,1.25946158,26873.325652518,21337.153970602263,2022-07-27 07:54:00
